,WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,SJW,SJL,UBW,UBL
768,17,Barcelona,Barcelona Ladies Open,2009-04-17,International,Outdoor,Clay,Quarterfinals,3,Vinci R.,Yakimova A.,61.0,76.0,955.0,819.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.25,1.6,2.25,1.61,2.2,1.615,2.2,1.64,2.2
769,17,Barcelona,Barcelona Ladies Open,2009-04-17,International,Outdoor,Clay,Quarterfinals,3,Schiavone F.,Safarova L.,44.0,49.0,1232.0,1194.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,2.1,1.66,1.8,1.95,1.72,2.0,1.909,1.8,1.78,2.0
770,17,Barcelona,Barcelona Ladies Open,2009-04-18,International,Outdoor,Clay,Quarterfinals,3,Kirilenko M.,Martinez-Sanchez M.J.,37.0,51.0,1518.0,1170.0,6.0,1.0,3.0,6.0,6.0,0.0,2.0,1.0,Completed,1.72,2.0,1.75,2.0,1.57,2.25,1.727,2.0,1.77,2.0
771,17,Barcelona,Barcelona Ladies Open,2009-04-18,International,Outdoor,Clay,Quarterfinals,3,Suarez Navarro C.,Malek T.,27.0,149.0,1805.0,408.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.2,4.0,1.3,3.2,1.25,3.75,1.25,3.5,1.27,3.6
772,17,Barcelona,Barcelona Ladies Open,2009-04-18,International,Outdoor,Clay,Semifinals,3,Vinci R.,Schiavone F.,61.0,44.0,955.0,1232.0,0.0,6.0,7.0,6.0,6.0,4.0,2.0,1.0,Completed,2.25,1.57,2.15,1.65,2.1,1.66,2.0,1.727,2.18,1.66
773,17,Barcelona,Barcelona Ladies Open,2009-04-18,International,Outdoor,Clay,Semifinals,3,Kirilenko M.,Suarez Navarro C.,37.0,27.0,1518.0,1805.0,4.0,6.0,6.0,1.0,6.0,2.0,2.0,1.0,Completed,2.5,1.5,,,,,2.25,1.571,,
774,17,Barcelona,Barcelona Ladies Open,2009-04-19,International,Outdoor,Clay,The Final,3,Vinci R.,Kirilenko M.,61.0,37.0,955.0,1518.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,2.75,1.44,2.6,1.45,2.62,1.44,2.75,1.444,2.68,1.45
775,18,Charleston,Family Circle Cup,2009-04-13,Premier,Outdoor,Clay,1st Round,3,Ditty J.,Morita A.,124.0,85.0,548.0,738.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,2.37,1.53,2.17,1.64,2.2,1.615,2.0,1.727,2.2,1.64
776,18,Charleston,Family Circle Cup,2009-04-13,Premier,Outdoor,Clay,1st Round,3,Paszek T.,Schruff J.,66.0,140.0,935.0,452.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.4,2.75,1.44,2.67,1.364,3.0,1.364,2.875,1.4,2.88
777,18,Charleston,Family Circle Cup,2009-04-13,Premier,Outdoor,Clay,1st Round,3,Mayr P.,Yan Z.,73.0,245.0,826.0,213.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.28,3.5,1.28,3.46,1.364,3.0,1.286,3.25,1.29,3.5
778,18,Charleston,Family Circle Cup,2009-04-13,Premier,Outdoor,Clay,1st Round,3,Razzano V.,Cecil M.,42.0,380.0,1377.0,110.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.08,7.0,1.1,6.25,1.111,6.0,1.125,5.5,1.1,6.75
779,18,Charleston,Family Circle Cup,2009-04-13,Premier,Outdoor,Clay,1st Round,3,Lepchenko V.,Voskoboeva G.,109.0,93.0,592.0,696.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.25,1.61,2.23,,,1.667,2.1,1.7,2.1
780,18,Charleston,Family Circle Cup,2009-04-13,Premier,Outdoor,Clay,1st Round,3,De Los Rios R.,Gullickson C.,104.0,154.0,631.0,398.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.36,3.0,1.4,2.85,1.444,2.625,1.444,2.625,1.42,2.78
781,18,Charleston,Family Circle Cup,2009-04-13,Premier,Outdoor,Clay,1st Round,3,Sevastova A.,Domachowska M.,180.0,113.0,336.0,580.0,6.0,1.0,1.0,6.0,6.0,4.0,2.0,1.0,Completed,1.5,2.5,1.58,2.28,1.667,2.1,1.571,2.25,1.56,2.37
782,18,Charleston,Family Circle Cup,2009-04-13,Premier,Outdoor,Clay,1st Round,3,Peng S.,Pivovarova A.,35.0,151.0,1586.0,402.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.36,3.0,1.35,3.1,1.36,3.0,1.333,3.0,1.4,2.88
783,18,Charleston,Family Circle Cup,2009-04-13,Premier,Outdoor,Clay,1st Round,3,Bondarenko A.,Kremer A.,41.0,974.0,1454.0,10.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.06,8.0,1.1,6.75,1.083,7.0,1.071,7.0,1.08,7.4
784,18,Charleston,Family Circle Cup,2009-04-13,Premier,Outdoor,Clay,1st Round,3,Rodionova An.,Brengle M.,146.0,196.0,429.0,296.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.4,2.75,1.45,2.6,1.444,2.625,1.5,2.5,1.44,2.7
785,18,Charleston,Family Circle Cup,2009-04-13,Premier,Outdoor,Clay,1st Round,3,Wienerova L.,Glatch A.,159.0,112.0,392.0,582.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.72,2.0,1.85,1.9,1.72,2.0,1.67,2.1,1.74,2.05
786,18,Charleston,Family Circle Cup,2009-04-13,Premier,Outdoor,Clay,1st Round,3,King V.,Govortsova O.,121.0,59.0,565.0,964.0,6.0,7.0,7.0,6.0,6.0,3.0,2.0,1.0,Completed,2.62,1.44,2.35,1.55,2.5,1.5,2.625,1.444,2.52,1.5
787,18,Charleston,Family Circle Cup,2009-04-13,Premier,Outdoor,Clay,1st Round,3,Oudin M.,Savchuk O.,176.0,141.0,346.0,450.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.44,2.62,1.48,2.53,1.533,2.375,1.571,2.25,1.52,2.48
788,18,Charleston,Family Circle Cup,2009-04-13,Premier,Outdoor,Clay,1st Round,3,Czink M.,Craybas J.,82.0,86.0,756.0,737.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.72,2.0,1.8,1.94,1.909,1.8,1.909,1.8,1.88,1.88
789,18,Charleston,Family Circle Cup,2009-04-14,Premier,Outdoor,Clay,1st Round,3,Perry S.,Zahlavova Strycova B.,229.0,68.0,233.0,902.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,2.62,1.44,2.53,1.48,2.62,1.44,2.5,1.5,2.67,1.45
790,18,Charleston,Family Circle Cup,2009-04-14,Premier,Outdoor,Clay,1st Round,3,Lisicki S.,Pelletier M.E.,63.0,308.0,949.0,150.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.14,5.0,1.15,5.2,1.14,5.0,1.167,4.5,1.14,5.4
791,18,Charleston,Family Circle Cup,2009-04-14,Premier,Outdoor,Clay,1st Round,3,Kutuzova V.,Koryttseva M.,106.0,94.0,622.0,694.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,2.5,1.5,2.28,1.58,2.37,1.53,2.25,1.571,2.44,1.53
792,18,Charleston,Family Circle Cup,2009-04-14,Premier,Outdoor,Clay,1st Round,3,Mattek-Sands B.,Duque Marino M.,38.0,118.0,1513.0,571.0,7.0,6.0,7.0,5.0,,,2.0,0.0,Completed,1.3,3.4,1.35,3.1,1.3,3.4,1.4,2.75,1.3,3.4
793,18,Charleston,Family Circle Cup,2009-04-14,Premier,Outdoor,Clay,1st Round,3,Dubois S.,O'Brien K.,114.0,125.0,580.0,542.0,4.0,6.0,6.0,2.0,6.0,1.0,2.0,1.0,Completed,1.8,1.9,1.85,1.9,1.8,1.9,1.8,1.909,1.84,1.93
794,18,Charleston,Family Circle Cup,2009-04-14,Premier,Outdoor,Clay,1st Round,3,Wozniak A.,Spears A.,29.0,194.0,1774.0,300.0,6.0,3.0,4.0,6.0,6.0,0.0,2.0,1.0,Completed,1.16,4.5,1.23,3.89,1.16,4.5,1.143,5.0,1.23,4.0
795,18,Charleston,Family Circle Cup,2009-04-14,Premier,Outdoor,Clay,1st Round,3,Mirza S.,Karatantcheva S.,100.0,133.0,652.0,486.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,2.1,1.66,2.09,1.69,2,1.72,1.833,1.833,2.04,1.74
796,18,Charleston,Family Circle Cup,2009-04-14,Premier,Outdoor,Clay,1st Round,3,Kudryavtseva A.,Haynes A.,78.0,147.0,796.0,424.0,6.0,4.0,5.0,7.0,6.0,0.0,2.0,1.0,Completed,2.1,1.66,1.95,1.8,2,1.72,2.0,1.727,2.1,1.7
797,18,Charleston,Family Circle Cup,2009-04-14,Premier,Outdoor,Clay,1st Round,3,Vesnina E.,Rodina E.,57.0,137.0,987.0,470.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.22,4.0,1.25,3.75,1.22,4.0,1.25,3.5,1.25,3.8
798,18,Charleston,Family Circle Cup,2009-04-14,Premier,Outdoor,Clay,1st Round,3,Amanmuradova A.,Stevenson A.,96.0,191.0,668.0,306.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.33,3.25,1.4,2.85,1.33,3.25,1.444,2.625,1.37,3.0
799,18,Charleston,Family Circle Cup,2009-04-14,Premier,Outdoor,Clay,2nd Round,3,Zvonareva V.,De Los Rios R.,6.0,104.0,6720.0,631.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.02,12.0,,,1.02,12.0,1.04,9.0,1.03,12.0
800,18,Charleston,Family Circle Cup,2009-04-14,Premier,Outdoor,Clay,2nd Round,3,Cibulkova D.,Paszek T.,19.0,66.0,2365.0,935.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.28,3.5,1.3,3.35,1.28,3.5,1.25,3.5,1.3,3.4
801,18,Charleston,Family Circle Cup,2009-04-14,Premier,Outdoor,Clay,2nd Round,3,Bartoli M.,Sevastova A.,13.0,180.0,3224.0,336.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.28,3.5,1.3,3.35,1.28,3.5,1.286,3.25,1.29,3.5
802,18,Charleston,Family Circle Cup,2009-04-14,Premier,Outdoor,Clay,2nd Round,3,Petrova N.,Mayr P.,10.0,73.0,3840.0,826.0,6.0,1.0,2.0,6.0,6.0,2.0,2.0,1.0,Completed,1.22,4.0,1.23,3.89,1.22,4.0,1.2,4.0,1.26,3.7
803,18,Charleston,Family Circle Cup,2009-04-14,Premier,Outdoor,Clay,2nd Round,3,Dementieva E.,Ditty J.,3.0,124.0,7561.0,548.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.03,11.0,1.04,9.25,1.03,11.0,1.03,10.0,1.04,10.0
804,18,Charleston,Family Circle Cup,2009-04-15,Premier,Outdoor,Clay,2nd Round,3,Kutuzova V.,Bondarenko A.,106.0,41.0,622.0,1454.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,2.5,1.5,2.26,1.6,2.37,1.53,2.5,1.5,2.45,1.53
805,18,Charleston,Family Circle Cup,2009-04-15,Premier,Outdoor,Clay,2nd Round,3,Oudin M.,Wozniak A.,176.0,29.0,346.0,1774.0,7.0,5.0,6.0,0.0,,,2.0,0.0,Completed,3.4,1.3,3.35,1.3,3.4,1.3,3.0,1.333,3.2,1.33
806,18,Charleston,Family Circle Cup,2009-04-15,Premier,Outdoor,Clay,2nd Round,3,Lisicki S.,Wienerova L.,63.0,159.0,949.0,392.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.28,3.5,1.3,3.35,1.28,3.5,1.29,3.25,1.28,3.55
807,18,Charleston,Family Circle Cup,2009-04-15,Premier,Outdoor,Clay,2nd Round,3,Lepchenko V.,Perry S.,109.0,229.0,592.0,233.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.53,2.37,,,1.5,2.5,1.571,2.25,1.62,2.24
808,18,Charleston,Family Circle Cup,2009-04-15,Premier,Outdoor,Clay,2nd Round,3,Rodionova An.,Mattek-Sands B.,146.0,38.0,429.0,1513.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,2.75,1.4,,,2.75,1.4,2.875,1.364,2.72,1.44
809,18,Charleston,Family Circle Cup,2009-04-15,Premier,Outdoor,Clay,2nd Round,3,Williams V.,Mirza S.,5.0,100.0,7042.0,652.0,6.0,1.0,3.0,6.0,6.0,2.0,2.0,1.0,Completed,1.03,11.0,1.04,9.25,1.05,8.5,1.04,8.0,1.06,8.7
810,18,Charleston,Family Circle Cup,2009-04-15,Premier,Outdoor,Clay,2nd Round,3,Razzano V.,Dubois S.,42.0,114.0,1377.0,580.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.12,5.5,1.15,5.2,1.16,4.5,1.143,5.0,1.17,4.8
811,18,Charleston,Family Circle Cup,2009-04-15,Premier,Outdoor,Clay,2nd Round,3,Czink M.,King V.,82.0,121.0,756.0,565.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.44,2.62,1.45,2.65,1.5,2.5,1.5,2.5,1.5,2.52
812,18,Charleston,Family Circle Cup,2009-04-15,Premier,Outdoor,Clay,2nd Round,3,Vesnina E.,Schnyder P.,57.0,17.0,987.0,2487.0,6.0,2.0,6.0,7.0,7.0,5.0,2.0,1.0,Completed,1.5,2.5,1.55,2.35,1.57,2.25,1.571,2.25,1.5,2.52
813,18,Charleston,Family Circle Cup,2009-04-15,Premier,Outdoor,Clay,2nd Round,3,Peng S.,Amanmuradova A.,35.0,96.0,1586.0,668.0,7.0,5.0,2.0,6.0,7.0,5.0,2.0,1.0,Completed,1.25,3.75,,,1.25,3.75,1.25,3.5,1.25,3.8
814,18,Charleston,Family Circle Cup,2009-04-15,Premier,Outdoor,Clay,2nd Round,3,Wozniacki C.,Kudryavtseva A.,12.0,78.0,3590.0,796.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.08,7.0,1.1,6.75,1.1,6.5,1.071,7.0,1.1,6.75
815,18,Charleston,Family Circle Cup,2009-04-16,Premier,Outdoor,Clay,3rd Round,3,Bartoli M.,Oudin M.,13.0,176.0,3224.0,346.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.22,4.0,1.25,3.7,1.22,4.0,1.222,3.75,1.2,4.35
816,18,Charleston,Family Circle Cup,2009-04-16,Premier,Outdoor,Clay,3rd Round,3,Cibulkova D.,Rodionova An.,19.0,146.0,2365.0,429.0,6.0,7.0,6.0,2.0,6.0,3.0,2.0,1.0,Completed,1.12,5.5,1.17,4.67,1.14,5.0,1.143,5.0,1.14,5.4
817,18,Charleston,Family Circle Cup,2009-04-16,Premier,Outdoor,Clay,3rd Round,3,Lisicki S.,Williams V.,63.0,5.0,949.0,7042.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,6.5,1.1,6.75,1.1,6,1.11,6.5,1.083,6.0,1.12
818,18,Charleston,Family Circle Cup,2009-04-16,Premier,Outdoor,Clay,3rd Round,3,Wozniacki C.,Peng S.,12.0,35.0,3590.0,1586.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.16,4.5,1.18,4.45,1.16,4.5,1.167,4.5,1.18,4.6
819,18,Charleston,Family Circle Cup,2009-04-16,Premier,Outdoor,Clay,3rd Round,3,Dementieva E.,Lepchenko V.,3.0,109.0,7561.0,592.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.04,10.0,1.04,9.25,1.06,8.0,1.05,8.0,1.05,9.5
820,18,Charleston,Family Circle Cup,2009-04-16,Premier,Outdoor,Clay,3rd Round,3,Czink M.,Petrova N.,82.0,10.0,756.0,3840.0,3.0,6.0,6.0,4.0,7.0,5.0,2.0,1.0,Completed,4.0,1.22,3.65,1.25,4,1.22,3.75,1.222,3.9,1.24
821,18,Charleston,Family Circle Cup,2009-04-16,Premier,Outdoor,Clay,3rd Round,3,Vesnina E.,Kutuzova V.,57.0,106.0,987.0,622.0,7.0,6.0,7.0,5.0,,,2.0,0.0,Completed,1.4,2.75,1.4,2.85,1.44,2.62,1.4,2.75,1.36,3.05
822,18,Charleston,Family Circle Cup,2009-04-16,Premier,Outdoor,Clay,3rd Round,3,Razzano V.,Zvonareva V.,42.0,6.0,1377.0,6720.0,1.0,1.0,,,,,0.0,0.0,Retired,4.5,1.16,4.67,1.17,4.5,1.16,4.5,1.167,5.2,1.15
823,18,Charleston,Family Circle Cup,2009-04-17,Premier,Outdoor,Clay,Quarterfinals,3,Dementieva E.,Cibulkova D.,3.0,19.0,7561.0,2365.0,6.0,4.0,1.0,0.0,,,1.0,0.0,Retired,1.22,4.0,1.25,3.75,1.25,3.75,1.25,3.5,1.24,3.9
824,18,Charleston,Family Circle Cup,2009-04-17,Premier,Outdoor,Clay,Quarterfinals,3,Wozniacki C.,Razzano V.,12.0,42.0,3590.0,1377.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.2,4.33,1.25,3.75,1.25,3.75,1.25,3.5,1.25,3.8
825,18,Charleston,Family Circle Cup,2009-04-17,Premier,Outdoor,Clay,Quarterfinals,3,Lisicki S.,Vesnina E.,63.0,57.0,949.0,987.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.8,1.9,1.85,1.95,1.83,1.83,1.833,1.833,1.78,2.0
826,18,Charleston,Family Circle Cup,2009-04-17,Premier,Outdoor,Clay,Quarterfinals,3,Bartoli M.,Czink M.,13.0,82.0,3224.0,756.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.33,3.25,1.28,3.46,1.3,3.4,1.333,3.0,1.32,3.25
827,18,Charleston,Family Circle Cup,2009-04-18,Premier,Outdoor,Clay,Semifinals,3,Wozniacki C.,Dementieva E.,12.0,3.0,3590.0,7561.0,6.0,4.0,5.0,7.0,7.0,5.0,2.0,1.0,Completed,2.25,1.57,2.25,1.6,2.25,1.57,2.25,1.615,2.2,1.65
828,18,Charleston,Family Circle Cup,2009-04-18,Premier,Outdoor,Clay,Semifinals,3,Lisicki S.,Bartoli M.,63.0,13.0,949.0,3224.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,2.25,1.57,2.16,1.64,2.5,1.5,2.25,1.615,2.3,1.6
829,18,Charleston,Family Circle Cup,2009-04-19,Premier,Outdoor,Clay,The Final,3,Lisicki S.,Wozniacki C.,63.0,12.0,949.0,3590.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,3.0,1.4,2.85,1.4,3,1.36,3.0,1.364,2.9,1.39
830,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-27,International,Outdoor,Clay,1st Round,3,Makarova E.,Olaru I.,51.0,104.0,1196.0,592.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.5,2.5,1.55,2.4,1.57,2.25,,,1.55,2.38
831,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-27,International,Outdoor,Clay,1st Round,3,Domachowska M.,Kirilenko M.,109.0,38.0,580.0,1488.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,5.5,1.12,6.25,1.1,4.5,1.16,5.0,1.14,5.7,1.13
832,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-28,International,Outdoor,Clay,1st Round,3,Hradecka L.,Lalami N.,91.0,652.0,696.0,37.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.12,5.5,1.17,4.67,1.167,4.5,1.2,4.0,1.18,4.6
833,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-28,International,Outdoor,Clay,1st Round,3,Czink M.,Vierin N.,69.0,224.0,866.0,240.0,3.0,6.0,6.0,2.0,6.0,0.0,2.0,1.0,Completed,1.33,3.25,1.35,3.1,1.333,3.25,,,1.35,3.1
834,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-28,International,Outdoor,Clay,1st Round,3,Fernandez-Brugues E.,Cetkovska P.,279.0,65.0,176.0,907.0,2.0,6.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,6.0,1.11,5.5,1.13,5,1.143,,,6.0,1.12
835,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-28,International,Outdoor,Clay,1st Round,3,Groth J.,Fondevila Castro P.,75.0,358.0,823.0,118.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.28,3.5,1.3,3.35,1.286,3.5,,,1.3,3.4
836,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-28,International,Outdoor,Clay,1st Round,3,Medina Garrigues A.,Pin C.,18.0,106.0,2385.0,587.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.11,6.0,1.17,4.65,1.167,4.5,1.2,4.0,1.15,5.2
837,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-28,International,Outdoor,Clay,1st Round,3,Keothavong A.,Ani M.,54.0,110.0,1135.0,578.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.72,2.0,1.87,1.87,1.72,2.0,1.833,1.833,1.88,1.88
838,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-28,International,Outdoor,Clay,1st Round,3,Kleybanova A.,Dentoni C.,25.0,151.0,1810.0,400.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.14,5.0,,,1.2,4.333,,,1.16,5.0
839,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-28,International,Outdoor,Clay,1st Round,3,Hercog P.,Diatchenko V.,198.0,149.0,287.0,402.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.33,3.25,,,1.4,2.75,,,,
840,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-28,International,Outdoor,Clay,1st Round,3,Dominguez Lino L.,Cirstea S.,97.0,40.0,651.0,1455.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,2.5,1.5,2.4,1.53,2.25,1.571,2.25,1.571,2.52,1.5
841,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-28,International,Outdoor,Clay,1st Round,3,Peer S.,Rezai A.,53.0,95.0,1171.0,677.0,6.0,4.0,2.0,6.0,6.0,4.0,2.0,1.0,Completed,1.61,2.2,1.65,2.15,1.571,2.25,1.571,2.25,1.67,2.15
842,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-28,International,Outdoor,Clay,1st Round,3,Zakopalova K.,Radwanska U.,100.0,12.0,633.0,3606.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.53,2.37,1.65,2.15,1.57,2.25,1.571,2.25,1.62,2.24
843,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-28,International,Outdoor,Clay,1st Round,3,Vinci R.,Duque Marino M.,52.0,123.0,1189.0,533.0,2.0,6.0,6.0,4.0,6.0,1.0,2.0,1.0,Completed,1.16,4.5,1.23,3.89,1.2,4.333,1.2,4.0,1.23,4.0
844,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-28,International,Outdoor,Clay,1st Round,3,Morigami A.,El Allami Zhara F.,1078.0,526.0,6.0,59.0,2.0,6.0,5.0,5.0,,,0.0,1.0,Retired,1.22,4.0,1.25,3.75,1.25,3.75,1.2,4.0,1.29,3.5
845,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-28,International,Outdoor,Clay,1st Round,3,Pavlyuchenkova A.,Voskoboeva G.,28.0,90.0,1771.0,696.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.14,5.0,1.21,4.06,1.2,4.333,1.2,4.0,1.19,4.5
846,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-29,International,Outdoor,Clay,2nd Round,3,Hercog P.,Vinci R.,198.0,52.0,287.0,1189.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,2.75,1.4,2.8,1.4,2.75,1.4,,,3.1,1.35
847,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-29,International,Outdoor,Clay,2nd Round,3,Dominguez Lino L.,Keothavong A.,97.0,54.0,651.0,1135.0,4.0,6.0,7.0,5.0,6.0,3.0,2.0,1.0,Completed,1.44,2.62,1.5,2.45,1.53,2.37,,,1.53,2.44
848,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-29,International,Outdoor,Clay,2nd Round,3,Hradecka L.,Peer S.,91.0,53.0,696.0,1171.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,4.5,1.16,4.25,1.2,4.5,1.16,,,5.0,1.16
849,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-29,International,Outdoor,Clay,2nd Round,3,Medina Garrigues A.,Zakopalova K.,18.0,100.0,2385.0,633.0,1.0,6.0,7.0,6.0,6.0,3.0,2.0,1.0,Completed,1.14,5.0,1.18,4.45,1.14,5.0,1.167,4.5,1.18,4.6
850,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-29,International,Outdoor,Clay,2nd Round,3,Czink M.,Pavlyuchenkova A.,69.0,28.0,866.0,1771.0,7.0,6.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,3.25,1.33,2.85,1.4,3.25,1.33,3.0,1.333,3.1,1.35
851,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-29,International,Outdoor,Clay,2nd Round,3,Domachowska M.,Fernandez-Brugues E.,109.0,279.0,580.0,176.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.28,3.5,1.25,3.75,1.25,3.75,1.25,3.5,1.35,3.1
852,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-29,International,Outdoor,Clay,2nd Round,3,Kleybanova A.,Groth J.,25.0,75.0,1810.0,823.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.16,4.5,1.2,4.25,1.22,4.0,1.167,4.5,1.2,4.35
853,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-29,International,Outdoor,Clay,2nd Round,3,Makarova E.,Morigami A.,51.0,1078.0,1196.0,6.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,1.14,5.0,1.2,4.25,1.2,4.33,1.167,4.5,1.15,5.15
854,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-30,International,Outdoor,Clay,Quarterfinals,3,Kleybanova A.,Hercog P.,25.0,198.0,1810.0,287.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.36,3.0,1.37,2.96,1.364,3.0,1.33,3.0,1.35,3.1
855,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-30,International,Outdoor,Clay,Quarterfinals,3,Makarova E.,Domachowska M.,51.0,109.0,1196.0,580.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.4,2.75,1.42,2.75,1.444,2.625,1.44,2.63,1.48,2.6
856,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-30,International,Outdoor,Clay,Quarterfinals,3,Czink M.,Hradecka L.,69.0,91.0,866.0,696.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.5,2.5,1.48,2.53,1.5,2.5,1.5,2.5,1.57,2.35
857,19,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2009-04-30,International,Outdoor,Clay,Quarterfinals,3,Medina Garrigues A.,Dominguez Lino L.,18.0,97.0,2385.0,651.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,1.16,4.5,1.2,4.25,1.25,3.75,1.2,4.0,1.22,4.1
